"2021-05-23 08:48:27,""b'Sedangkan, total kendaraan yang menyeberang pada pra -larangan mudik dari Merak ke Bakauheni mencapai 125 ribu kend\xe2\x80\xa6 https://t.co/soL6E5HY4S'""";;;
"2021-05-23 08:46:13,""b'Khofifah Pesta Ultah, Prof Nidom Singgung Larangan\xc2\xa0Mudik! https://t.co/G93LYVSVzX'""";;;
"2021-05-23 08:10:25,""b'Sebanyak 170 lebih warga China kembali datang ke Indonesia dengan mudah, diduga dampak Omnibus Law UU Ciptaker No.1\xe2\x80\xa6 https://t.co/Sxk1pH5KFj'""";;;
"2021-05-23 08:08:48,""b'@burhanDev_ oalahhh y kan kaliaja, ohhh, ceritanya mudik belakangan setelah larangan dilepas ya \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1'""";;;
"2021-05-23 07:59:54,""b'Kekhawatiran akan munculnya klaster baru pada saat Lebaran meskipun larangan mudik diberlakukan, mulai terlihat. Ha\xe2\x80\xa6 https://t.co/IwITzPOWjk'""";;;
2021-05-23 07:56:46,b'Polres Serang Gelar KRYD Pengetatan Perjalanan Usai Larangan Mudik https://t.co/ajkpRSUYEl';;;
2021-05-23 07:55:54,b'RT @detikHealth: Larangan mudik yang telah berakhir. Ikon wisata Jalan Malioboro dan Tugu pun mulai diserbu wisatawan. Seperti yang terliha\xe2\x80\xa6';;;
2021-05-23 07:53:44,b'@SGDfess_ H-3 larangan mudik';;;
2021-05-23 07:49:07,b'Larangan mudik yang telah berakhir. Ikon wisata Jalan Malioboro dan Tugu pun mulai diserbu wisatawan. Seperti yang\xe2\x80\xa6 https://t.co/hHVHhtmIjv';;;
2021-05-23 07:45:17,b'Angka fatalitas laka lantas di Gresik menurun sekitar 96 persen selama masa larangan mudik 6-17 Mei 2021.\xe2\x80\xa6 https://t.co/pYNp9P7JHn';;;
"2021-05-23 07:09:59,""b'Melewati momen lebaran di tengah pandemi, membuat kita harus membatasi segala aktivitas di luar rumah. Pemerintah j\xe2\x80\xa6 https://t.co/Wpsjz11hwt'""";;;
2021-05-23 06:54:04,b'@wahyuferdians14 Di lempar aja yah mau kesana tapi ada larangan mudik';;;
"2021-05-23 06:42:57,""b'RT @AndriSuriawan: #TrafficReport waspadai kepadatan dari malang menuju batu (semua jalur), larangan mudik++, tidak mengurangi antusias mas\xe2\x80\xa6'""";;;
2021-05-23 06:17:10,b'RT @AndriSuriawan: @GOONJOL @cityguide911fm @LalinNews @RRIMalang @Senaputra_FM @kabmalanginfo @infomalang @infoKWB Serius iki mas... saya\xe2\x80\xa6';;;
"2021-05-23 06:16:53,""b'RT @AndriSuriawan: #TrafficReport waspadai kepadatan dari malang menuju batu (semua jalur), larangan mudik++, tidak mengurangi antusias mas\xe2\x80\xa6'""";;;
"2021-05-23 06:10:53,""b'@gan_deden @infobdg Untuk penyekatan pasca larangan mudik masih ada Kang, berlaku sampai tanggal 24 Mei 2021'""";;;
"2021-05-23 05:55:15,""b'RT @Bisniscom: Pemberangkatan Kedua Usai Larangan Mudik, Pelabuhan Parepare Layani 965 Penumpang https://t.co/E4ud3rMpjq'""";;;
"2021-05-23 05:53:07,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/w2pqe0mzuG'""";;;
"2021-05-23 05:52:59,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/ADJUQcPbkW'""";;;
"2021-05-23 05:52:53,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/IDOplT25wL'""";;;
"2021-05-23 05:52:47,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/1ae0EXPKpV'""";;;
"2021-05-23 05:52:37,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/r16vbc6CIU'""";;;
"2021-05-23 05:52:27,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/rDyPvLMhP6'""";;;
"2021-05-23 05:52:21,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/J4brpmvRYp'""";;;
"2021-05-23 05:52:16,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/uHnqh5Er3o'""";;;
"2021-05-23 05:52:09,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/hk1VDrSRTQ'""";;;
"2021-05-23 05:52:03,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/Zyv29WMd9A'""";;;
"2021-05-23 05:52:00,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/MZI94eNB9Y'""";;;
"2021-05-23 05:51:45,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/3E5TyDSa1S'""";;;
"2021-05-23 05:51:37,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/KA6tFD76Ya'""";;;
"2021-05-23 05:51:26,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/jA8V8opQGk'""";;;
"2021-05-23 05:51:17,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/vThylIFxmt'""";;;
"2021-05-23 05:51:09,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/DK0eSaidGs'""";;;
"2021-05-23 05:50:58,""b'Kegiatan Penyekatan Lalu Lintas Darat Pemeriksaan Larangan Mudik, Pembatasan Moda Transportasi Darat oleh Personil\xe2\x80\xa6 https://t.co/IYhOfncXme'""";;;
"2021-05-23 05:49:04,""b'Sebanyak 170 lebih warga China kembali datang ke Indonesia dengan mudah, diduga dampak Omnibus Law , di saat yang s\xe2\x80\xa6 https://t.co/8r4oUtrJLd'""";;;
"2021-05-23 05:43:04,""b'Pemberangkatan Kedua Usai Larangan Mudik, Pelabuhan Parepare Layani 965 Penumpang https://t.co/E4ud3rMpjq'""";;;
2021-05-23 05:42:30,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/JsB5SGc1aB';;;
2021-05-23 05:42:26,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/20OSAztFU3';;;
2021-05-23 05:42:11,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/QMciSfwXUT';;;
2021-05-23 05:42:05,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/PFYRi6jIKX';;;
2021-05-23 05:42:02,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/nCen5sIYTU';;;
2021-05-23 05:42:00,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/c0K5eItBOV';;;
2021-05-23 05:41:59,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/qPMHbX7rsv';;;
2021-05-23 05:41:57,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/oYhu32T7T7';;;
2021-05-23 05:41:55,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/otsJsMPNBk';;;
2021-05-23 05:41:29,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/KjEoSoVFVP';;;
2021-05-23 05:41:15,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/sgTYzla38L';;;
2021-05-23 05:41:07,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/lwuBtAs6e1';;;
2021-05-23 05:40:58,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/uQgpsbqDVL';;;
2021-05-23 05:40:50,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/nPtXdjvzDo';;;
2021-05-23 05:40:46,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/wnvh4eqgwN';;;
2021-05-23 05:40:39,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/kkczFnlWU4';;;
2021-05-23 05:40:26,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/jqGGSLYCsc';;;
